YEAR,MONTH_NUM,MONTH_MON,ENTRY_DATE,ENTITY_NAME,ENTITY_TYPE,TYPE_MODEL,DIST_FLOWN_KM,DIST_DIRECT_KM,DIST_ACHIEVED_KM
2026,4,APR,2026-04-14,Georgia,State (FIR),CPF,244935,243729.71,231773.44
2026,4,APR,2026-04-14,Georgia,State (FIR),FTFM,242092,240618.08000000002,230164
2026,4,APR,2026-04-14,Georgia,State (FIR),SFR,201602,200540.29,192615.04
2026,4,APR,2026-04-14,Germany,State (FIR),CPF,2276683,2256225.63,2217403.4
2026,4,APR,2026-04-14,Germany,State (FIR),FTFM,2314581,2255443.17,2199305.17
2026,4,APR,2026-04-14,Germany,State (FIR),SFR,2264017,2210924.9,2158178.89
2026,4,APR,2026-04-14,Greece,State (FIR),CPF,1261239,1254547.17,1235410.6400000001
2026,4,APR,2026-04-14,Greece,State (FIR),FTFM,1269947,1254506.1400000001,1230976.02
2026,4,APR,2026-04-14,Greece,State (FIR),SFR,1228320,1214827.1,1192972.92
2026,4,APR,2026-04-14,Hungary,State (FIR),CPF,534667,533810.63,522753.35000000003
2026,4,APR,2026-04-14,Hungary,State (FIR),FTFM,537023,534544.86,521691.99
2026,4,APR,2026-04-14,Hungary,State (FIR),SFR,519296,516985.18,505091.59
2026,4,APR,2026-04-14,Ireland,State (FIR),CPF,416984,416420.75,409914.46
2026,4,APR,2026-04-14,Ireland,State (FIR),FTFM,380233,378804.48,371159.61
2026,4,APR,2026-04-14,Ireland,State (FIR),SFR,332936,332020.16000000003,325808.13
2026,4,APR,2026-04-14,Italy,State (FIR),CPF,2273792,2250201.13,2207195.26
2026,4,APR,2026-04-14,Italy,State (FIR),FTFM,2289290,2251249.98,2197558.89
2026,4,APR,2026-04-14,Italy,State (FIR),SFR,2275919,2239940.11,2189077.44
2026,4,APR,2026-04-14,Latvia,State (FIR),CPF,94030,93774.59,88342.32
2026,4,APR,2026-04-14,Latvia,State (FIR),FTFM,94390,93938.09,88464.29000000001
2026,4,APR,2026-04-14,Latvia,State (FIR),SFR,89801,89367.67,84369.72
2026,4,APR,2026-04-14,Lithuania,State (FIR),CPF,78704,78489.35,71314.69
2026,4,APR,2026-04-14,Lithuania,State (FIR),FTFM,79914,79650.41,71381.98
2026,4,APR,2026-04-14,Lithuania,State (FIR),SFR,75604,75360.38,68111.58
2026,4,APR,2026-04-14,Malta,State (FIR),CPF,152207,151639.1,148946.87
2026,4,APR,2026-04-14,Malta,State (FIR),FTFM,154472,153927.71,151173.17
2026,4,APR,2026-04-14,Malta,State (FIR),SFR,135206,134919.22,132874.57
2026,4,APR,2026-04-14,Moldova,State (FIR),CPF,2803,2802.14,2365.04
2026,4,APR,2026-04-14,Moldova,State (FIR),FTFM,2296,2291.7000000000003,2004.49
2026,4,APR,2026-04-14,Moldova,State (FIR),SFR,2298,2291.7000000000003,2005.49
2026,4,APR,2026-04-14,Morocco,State (FIR),CPF,841311,836612.4500000001,826019.93
2026,4,APR,2026-04-14,Morocco,State (FIR),FTFM,835862,826451.23,814916.4400000001
2026,4,APR,2026-04-14,Morocco,State (FIR),SFR,820130,811784.6900000001,800814.18
2026,4,APR,2026-04-14,NEFAB,FAB (FIR),CPF,670643,661992.28,651010.8200000001
2026,4,APR,2026-04-14,NEFAB,FAB (FIR),FTFM,666808,656241.59,642914.15
2026,4,APR,2026-04-14,NEFAB,FAB (FIR),SFR,643001,633049.39,620598.4
2026,4,APR,2026-04-14,Netherlands,State (FIR),CPF,459648,457238.86,446441.12
2026,4,APR,2026-04-14,Netherlands,State (FIR),FTFM,460842,453767.82,439130.76
2026,4,APR,2026-04-14,Netherlands,State (FIR),SFR,444959,438460.55,424513.2
2026,4,APR,2026-04-14,North Macedonia,State (FIR),CPF,101194,101040.59,99223.55
2026,4,APR,2026-04-14,North Macedonia,State (FIR),FTFM,101796,101654.3,99229.72
2026,4,APR,2026-04-14,North Macedonia,State (FIR),SFR,97045,96980.91,94529.82
2026,4,APR,2026-04-14,Norway,State (FIR),CPF,371227,368872.97000000003,364935.43
2026,4,APR,2026-04-14,Norway,State (FIR),FTFM,368987,364448.2,359164.29
2026,4,APR,2026-04-14,Norway,State (FIR),SFR,360485,356357.01,351229.25
2026,4,APR,2026-04-14,Poland,State (FIR),CPF,638225,635788.78,612547.16
2026,4,APR,2026-04-14,Poland,State (FIR),FTFM,653702,642362.4,612452.59
2026,4,APR,2026-04-14,Poland,State (FIR),SFR,633263,623309.62,595652.85
2026,4,APR,2026-04-14,Portugal (Continental),State (FIR),CPF,919970,917413.8200000001,903716.54
2026,4,APR,2026-04-14,Portugal (Continental),State (FIR),FTFM,915879,909543.8300000001,894035.09
2026,4,APR,2026-04-14,Portugal (Continental),State (FIR),SFR,885435,880311.76,866170.84
2026,4,APR,2026-04-14,Romania,State (FIR),CPF,774642,768995.84,740242.49
2026,4,APR,2026-04-14,Romania,State (FIR),FTFM,773804,770435.55,739909.58
2026,4,APR,2026-04-14,Romania,State (FIR),SFR,746392,743330.14,714892.54
2026,4,APR,2026-04-14,SES Area (RP2),Area (FIR),CPF,24688683,24186820.65,23940754.27
2026,4,APR,2026-04-14,SES Area (RP2),Area (FIR),FTFM,24813291,24000866.54,23694046.48
2026,4,APR,2026-04-14,SES Area (RP2),Area (FIR),SFR,24243911,23487773.39,23195926.6
2026,4,APR,2026-04-14,SES Area (RP3),Area (FIR),CPF,22815201,22380239.08,22140638.47
2026,4,APR,2026-04-14,SES Area (RP3),Area (FIR),FTFM,22973949,22260669.84,21963645.13
2026,4,APR,2026-04-14,SES Area (RP3),Area (FIR),SFR,22465414,21798233.24,21515498.08
2026,4,APR,2026-04-14,SW FAB,FAB (FIR),CPF,4119645,4061613.11,4000030.49
2026,4,APR,2026-04-14,SW FAB,FAB (FIR),FTFM,4128538,4028912.58,3954961.8200000003
2026,4,APR,2026-04-14,SW FAB,FAB (FIR),SFR,4040668,3946996.7199999997,3876025.0300000003
2026,4,APR,2026-04-14,Serbia and Montenegro,State (FIR),CPF,544531,543489.84,535698.63
2026,4,APR,2026-04-14,Serbia and Montenegro,State (FIR),FTFM,543706,542099.0700000001,532177.08
2026,4,APR,2026-04-14,Serbia and Montenegro,State (FIR),SFR,529276,527888.87,518277.29000000004
2026,4,APR,2026-04-14,Slovakia,State (FIR),CPF,178712,178286.59,172028.52
2026,4,APR,2026-04-14,Slovakia,State (FIR),FTFM,179457,178709.39,170610.74
2026,4,APR,2026-04-14,Slovakia,State (FIR),SFR,172779,171930.5,164770.47
2026,4,APR,2026-04-14,Slovenia,State (FIR),CPF,147171,147059.51,144881.72
2026,4,APR,2026-04-14,Slovenia,State (FIR),FTFM,148214,148062.98,145428.64
2026,4,APR,2026-04-14,Slovenia,State (FIR),SFR,144496,144379.86000000002,141835.36000000002
2026,4,APR,2026-04-14,Spain,State (FIR),CPF,3198857,3155316.1,3095501.45
2026,4,APR,2026-04-14,Spain,State (FIR),FTFM,3212728,3133637.42,3060971.28
2026,4,APR,2026-04-14,Spain,State (FIR),SFR,3153790,3078896.04,3008393.95
2026,4,APR,2026-04-14,Spain (Canarias),State (FIR),CPF,379597,377547.28,371946.86
2026,4,APR,2026-04-14,Spain (Canarias),State (FIR),FTFM,371883,365613.68,356888.03
2026,4,APR,2026-04-14,Spain (Canarias),State (FIR),SFR,338947,333242.29,324703.84
2026,4,APR,2026-04-14,Spain (Continental),State (FIR),CPF,2819260,2777768.81,2723554.59
2026,4,APR,2026-04-14,Spain (Continental),State (FIR),FTFM,2840845,2768023.74,2704083.24
2026,4,APR,2026-04-14,Spain (Continental),State (FIR),SFR,2814843,2745653.75,2683690.11
2026,4,APR,2026-04-14,Sweden,State (FIR),CPF,505967,504106.7,497924.87
2026,4,APR,2026-04-14,Sweden,State (FIR),FTFM,511692,507414.17,498789.32
2026,4,APR,2026-04-14,Sweden,State (FIR),SFR,500274,496720.47000000003,488461.34
2026,4,APR,2026-04-14,Switzerland,State (FIR),CPF,323101,320322.48,310643.32
2026,4,APR,2026-04-14,Switzerland,State (FIR),FTFM,341103,334112.47000000003,320471.58
2026,4,APR,2026-04-14,Switzerland,State (FIR),SFR,342054,335845.82,322497.15
2026,4,APR,2026-04-14,Türkiye,State (FIR),CPF,2094681,2053422.07,1991296.53
2026,4,APR,2026-04-14,Türkiye,State (FIR),FTFM,2228754,2102370.59,2024154.05
2026,4,APR,2026-04-14,Türkiye,State (FIR),SFR,2152067,2039570.08,1967071.74
2026,4,APR,2026-04-14,UK (Continental),State (FIR),CPF,1879366,1849581.96,1805907.87
2026,4,APR,2026-04-14,UK (Continental),State (FIR),FTFM,1846211,1792185.47,1737115.22
2026,4,APR,2026-04-14,UK (Continental),State (FIR),SFR,1779551,1733530.15,1681772.54
2026,4,APR,2026-04-14,UK-Ireland FAB,FAB (FIR),CPF,2294463,2258566.06,2214093.64
2026,4,APR,2026-04-14,UK-Ireland FAB,FAB (FIR),FTFM,2225798,2163193.2,2107715.66
2026,4,APR,2026-04-14,UK-Ireland FAB,FAB (FIR),SFR,2112609,2059189.6,2007594.81
2026,4,APR,2026-04-15,Albania,State (FIR),CPF,131371,131016.77,128513.16
2026,4,APR,2026-04-15,Albania,State (FIR),FTFM,133071,132386.94,128753.46
2026,4,APR,2026-04-15,Albania,State (FIR),SFR,124899,124308.74,120981.59
2026,4,APR,2026-04-15,Armenia,State (FIR),CPF,55047,54978.89,51894.68
2026,4,APR,2026-04-15,Armenia,State (FIR),FTFM,55356,55281.21,52144.130000000005
2026,4,APR,2026-04-15,Armenia,State (FIR),SFR,65394,65383.86,61972.39
2026,4,APR,2026-04-15,Austria,State (FIR),CPF,684375,683086.01,670640.04
2026,4,APR,2026-04-15,Austria,State (FIR),FTFM,689631,687049.33,670243.56
2026,4,APR,2026-04-15,Austria,State (FIR),SFR,677804,675597.33,659523.0700000001
2026,4,APR,2026-04-15,BLUE MED FAB,FAB (FIR),CPF,4023883,3978635.87,3907099.77
2026,4,APR,2026-04-15,BLUE MED FAB,FAB (FIR),FTFM,4021795,3954445.4,3869420.48
2026,4,APR,2026-04-15,BLUE MED FAB,FAB (FIR),SFR,3924069,3863482.93,3784096.0300000003
2026,4,APR,2026-04-15,Baltic FAB,FAB (FIR),CPF,737412,730744.02,703127.99
2026,4,APR,2026-04-15,Baltic FAB,FAB (FIR),FTFM,748684,734225.68,699577.25
2026,4,APR,2026-04-15,Baltic FAB,FAB (FIR),SFR,723825,710814.14,679265.86
2026,4,APR,2026-04-15,Belgium,State (FIR),CPF,383360,381876.63,370633.77
2026,4,APR,2026-04-15,Belgium,State (FIR),FTFM,414072,406939.18,388211.13
2026,4,APR,2026-04-15,Belgium,State (FIR),SFR,405336,398983.99,381108.15
2026,4,APR,2026-04-15,Bosnia and Herzegovina,State (FIR),CPF,322598,322181.05,318766.10000000003
2026,4,APR,2026-04-15,Bosnia and Herzegovina,State (FIR),FTFM,332726,332275.92,328094.86
2026,4,APR,2026-04-15,Bosnia and Herzegovina,State (FIR),SFR,324811,324506.8,320496.29
2026,4,APR,2026-04-15,Bulgaria,State (FIR),CPF,594910,593192.96,572016.75
2026,4,APR,2026-04-15,Bulgaria,State (FIR),FTFM,588460,585220.03,562389.6900000001
2026,4,APR,2026-04-15,Bulgaria,State (FIR),SFR,571031,568023.84,547360.23
2026,4,APR,2026-04-15,Croatia,State (FIR),CPF,563356,562605.78,556256.27
2026,4,APR,2026-04-15,Croatia,State (FIR),FTFM,556973,555838.21,548343.95
2026,4,APR,2026-04-15,Croatia,State (FIR),SFR,541036,540106.77,532683.16
2026,4,APR,2026-04-15,Cyprus,State (FIR),CPF,316722,313959.14,299216.72000000003
2026,4,APR,2026-04-15,Cyprus,State (FIR),FTFM,314874,309475.92,294591.42
2026,4,APR,2026-04-15,Cyprus,State (FIR),SFR,295892,291394.72000000003,278649.13
2026,4,APR,2026-04-15,Czech Republic,State (FIR),CPF,409197,407868.54000000004,398177.3
2026,4,APR,2026-04-15,Czech Republic,State (FIR),FTFM,409466,406742.13,394001.85000000003
2026,4,APR,2026-04-15,Czech Republic,State (FIR),SFR,399061,396453.52,384679.38
2026,4,APR,2026-04-15,DANUBE FAB,FAB (FIR),CPF,1335594,1330429.79,1282540.78
2026,4,APR,2026-04-15,DANUBE FAB,FAB (FIR),FTFM,1328754,1320237.09,1269992.58
2026,4,APR,2026-04-15,DANUBE FAB,FAB (FIR),SFR,1287006,1278803.71,1232463.6400000001
2026,4,APR,2026-04-15,DK-SE FAB,FAB (FIR),CPF,756207,754060.09,744737.77
2026,4,APR,2026-04-15,DK-SE FAB,FAB (FIR),FTFM,772660,765600.2000000001,751711.12
2026,4,APR,2026-04-15,DK-SE FAB,FAB (FIR),SFR,751783,746025.14,733128.25
2026,4,APR,2026-04-15,Denmark,State (FIR),CPF,241390,240795.01,237441.13
2026,4,APR,2026-04-15,Denmark,State (FIR),FTFM,249756,247937.96,242306.56
2026,4,APR,2026-04-15,Denmark,State (FIR),SFR,241418,239906.87,234812.78
2026,4,APR,2026-04-15,EUROCONTROL Area (PRR),Area (FIR),CPF,29216349,28526815.82,28340543.41
2026,4,APR,2026-04-15,EUROCONTROL Area (PRR),Area (FIR),FTFM,29315828,28226522.91,27974151.57
2026,4,APR,2026-04-15,EUROCONTROL Area (PRR),Area (FIR),SFR,28621277,27610540.13,27364575.1
2026,4,APR,2026-04-15,Estonia,State (FIR),CPF,99704,99309.26000000001,95099.45
2026,4,APR,2026-04-15,Estonia,State (FIR),FTFM,97756,97490.67,92962.36
2026,4,APR,2026-04-15,Estonia,State (FIR),SFR,87279,87011.17,82999.02
2026,4,APR,2026-04-15,FAB CE,FAB (FIR),CPF,2823986,2810810.52,2766773.89
2026,4,APR,2026-04-15,FAB CE,FAB (FIR),FTFM,2836974,2816543.06,2761958.2
2026,4,APR,2026-04-15,FAB CE,FAB (FIR),SFR,2768388,2749343.55,2698342.19
2026,4,APR,2026-04-15,FAB CE (SES RP1),FAB (FIR),CPF,1938434,1928402.62,1892164.4500000002
2026,4,APR,2026-04-15,FAB CE (SES RP1),FAB (FIR),FTFM,1947023,1930920.35,1885274.38
2026,4,APR,2026-04-15,FAB CE (SES RP1),FAB (FIR),SFR,1900926,1885867.26,1843563.6800000002
2026,4,APR,2026-04-15,FAB CE (SES RP2),FAB (FIR),CPF,2502000,2490097.89,2448628.82
2026,4,APR,2026-04-15,FAB CE (SES RP2),FAB (FIR),FTFM,2504182,2485459.82,2433805.66
2026,4,APR,2026-04-15,FAB CE (SES RP2),FAB (FIR),SFR,2442462,2424906.82,2376743.75
2026,4,APR,2026-04-15,FABEC,FAB (FIR),CPF,8194759,8073058.58,7950226.0600000005
2026,4,APR,2026-04-15,FABEC,FAB (FIR),FTFM,8312116,8040308.8,7881528.45
2026,4,APR,2026-04-15,FABEC,FAB (FIR),SFR,8151064,7896145.19,7744209.12
2026,4,APR,2026-04-15,Finland,State (FIR),CPF,106975,106700.48,103357.18000000001
2026,4,APR,2026-04-15,Finland,State (FIR),FTFM,108794,108392.31,104611.63
2026,4,APR,2026-04-15,Finland,State (FIR),SFR,105657,105283.84,101575.41
2026,4,APR,2026-04-15,France,State (FIR),CPF,4647011,4585817.29,4503834.49
2026,4,APR,2026-04-15,France,State (FIR),FTFM,4669056,4527275.13,4426481.56
2026,4,APR,2026-04-15,France,State (FIR),SFR,4575694,4441508.67,4343738.49
2026,4,APR,2026-04-15,Georgia,State (FIR),CPF,217733,216776.91,206293.38
2026,4,APR,2026-04-15,Georgia,State (FIR),FTFM,211604,209931.23,200991.45
2026,4,APR,2026-04-15,Georgia,State (FIR),SFR,181061,179829.80000000002,172612.19
2026,4,APR,2026-04-15,Germany,State (FIR),CPF,2349801,2329313.7800000003,2289082.45
2026,4,APR,2026-04-15,Germany,State (FIR),FTFM,2395971,2336654.92,2278861.75
2026,4,APR,2026-04-15,Germany,State (FIR),SFR,2346367,2292024.37,2238064.23
2026,4,APR,2026-04-15,Greece,State (FIR),CPF,1280901,1274482.03,1255696.45
2026,4,APR,2026-04-15,Greece,State (FIR),FTFM,1283886,1269588.12,1246587.83
2026,4,APR,2026-04-15,Greece,State (FIR),SFR,1240370,1227568.82,1206841.3
2026,4,APR,2026-04-15,Hungary,State (FIR),CPF,519136,517933.4,506904.97000000003
2026,4,APR,2026-04-15,Hungary,State (FIR),FTFM,521261,518662.42,505875.34
2026,4,APR,2026-04-15,Hungary,State (FIR),SFR,504786,502409.43,490569.56
2026,4,APR,2026-04-15,Ireland,State (FIR),CPF,362204,361720.79,356617.29
2026,4,APR,2026-04-15,Ireland,State (FIR),FTFM,318788,317613.44,311830.28
2026,4,APR,2026-04-15,Ireland,State (FIR),SFR,265739,265021.68,260038.41
2026,4,APR,2026-04-15,Italy,State (FIR),CPF,2274644,2247789.29,2204541.95
2026,4,APR,2026-04-15,Italy,State (FIR),FTFM,2280730,2243064.8,2189416.44
2026,4,APR,2026-04-15,Italy,State (FIR),SFR,2260192,2224365.39,2173418.38
2026,4,APR,2026-04-15,Latvia,State (FIR),CPF,108071,107768.84,101754.14
2026,4,APR,2026-04-15,Latvia,State (FIR),FTFM,107111,106672.95,100608.35
2026,4,APR,2026-04-15,Latvia,State (FIR),SFR,100684,100208.65000000001,94739.75
2026,4,APR,2026-04-15,Lithuania,State (FIR),CPF,81792,81632.07,74197.34
2026,4,APR,2026-04-15,Lithuania,State (FIR),FTFM,83755,83456.69,74752.05
2026,4,APR,2026-04-15,Lithuania,State (FIR),SFR,78562,78319.33,70811.16
2026,4,APR,2026-04-15,Malta,State (FIR),CPF,143233,142869.89,139725.85
2026,4,APR,2026-04-15,Malta,State (FIR),FTFM,140701,140252.7,137279.06
2026,4,APR,2026-04-15,Malta,State (FIR),SFR,118468,118251.31,116126.71
2026,4,APR,2026-04-15,Moldova,State (FIR),CPF,2782,2784.12,2508.29
2026,4,APR,2026-04-15,Moldova,State (FIR),FTFM,2207,2207.68,1990.45
2026,4,APR,2026-04-15,Moldova,State (FIR),SFR,2178,2179.31,1981.23
2026,4,APR,2026-04-15,Morocco,State (FIR),CPF,825742,821059.39,811377.4
2026,4,APR,2026-04-15,Morocco,State (FIR),FTFM,816647,807299.25,796571.22
2026,4,APR,2026-04-15,Morocco,State (FIR),SFR,805280,797102.41,786923.68
2026,4,APR,2026-04-15,NEFAB,FAB (FIR),CPF,665381,656620.3200000001,645931.04
2026,4,APR,2026-04-15,NEFAB,FAB (FIR),FTFM,666912,655791.55,642244.9500000001
2026,4,APR,2026-04-15,NEFAB,FAB (FIR),SFR,642477,632020.47,619782.31
2026,4,APR,2026-04-15,Netherlands,State (FIR),CPF,481980,478689.98,467733.77
2026,4,APR,2026-04-15,Netherlands,State (FIR),FTFM,483891,476137.4,460987.37
2026,4,APR,2026-04-15,Netherlands,State (FIR),SFR,472260,465167.38,450680.05
2026,4,APR,2026-04-15,North Macedonia,State (FIR),CPF,103833,103655.29000000001,101997.7
2026,4,APR,2026-04-15,North Macedonia,State (FIR),FTFM,103846,103711.37,101396.78
2026,4,APR,2026-04-15,North Macedonia,State (FIR),SFR,100850,100825.86,98431.06
2026,4,APR,2026-04-15,Norway,State (FIR),CPF,350766,349006.99,345831.05
2026,4,APR,2026-04-15,Norway,State (FIR),FTFM,353486,349128.66000000003,344285.58
2026,4,APR,2026-04-15,Norway,State (FIR),SFR,348728,344868.60000000003,340338.83
2026,4,APR,2026-04-15,Poland,State (FIR),CPF,655620,652851.25,629006.4500000001
2026,4,APR,2026-04-15,Poland,State (FIR),FTFM,664647,654261.67,624638.71
2026,4,APR,2026-04-15,Poland,State (FIR),SFR,643284,633862.02,606824.72
2026,4,APR,2026-04-15,Portugal (Continental),State (FIR),CPF,801806,799962.5,790520.9
2026,4,APR,2026-04-15,Portugal (Continental),State (FIR),FTFM,786780,782502.62,771687.8200000001
2026,4,APR,2026-04-15,Portugal (Continental),State (FIR),SFR,752329,748939.8200000001,738801.59
2026,4,APR,2026-04-15,Romania,State (FIR),CPF,742028,740536.99,711869.23
2026,4,APR,2026-04-15,Romania,State (FIR),FTFM,741214,738306.31,708465.67
2026,4,APR,2026-04-15,Romania,State (FIR),SFR,713771,710685.58,683160.59
2026,4,APR,2026-04-15,SES Area (RP2),Area (FIR),CPF,24496915,24020219.29,23778758.39
2026,4,APR,2026-04-15,SES Area (RP2),Area (FIR),FTFM,24540147,23767795.06,23467968.9
2026,4,APR,2026-04-15,SES Area (RP2),Area (FIR),SFR,23927977,23210611.73,22923604.97
2026,4,APR,2026-04-15,SES Area (RP3),Area (FIR),CPF,22535100,22126733.51,21890676.94
2026,4,APR,2026-04-15,SES Area (RP3),Area (FIR),FTFM,22611508,21937341.8,21645692.94
2026,4,APR,2026-04-15,SES Area (RP3),Area (FIR),SFR,22086638,21456040.71,21177900.83
2026,4,APR,2026-04-15,SW FAB,FAB (FIR),CPF,3956502,3905287.39,3850181.49
2026,4,APR,2026-04-15,SW FAB,FAB (FIR),FTFM,3941845,3854138.76,3789104.83
2026,4,APR,2026-04-15,SW FAB,FAB (FIR),SFR,3858106,3775145.81,3711750.87
2026,4,APR,2026-04-15,Serbia and Montenegro,State (FIR),CPF,545444,544310.87,536781.84
2026,4,APR,2026-04-15,Serbia and Montenegro,State (FIR),FTFM,544688,542980.42,533481.66
2026,4,APR,2026-04-15,Serbia and Montenegro,State (FIR),SFR,535446,534040.88,524744.86
2026,4,APR,2026-04-15,Slovakia,State (FIR),CPF,180609,180180.75,173409.17
2026,4,APR,2026-04-15,Slovakia,State (FIR),FTFM,180829,180051.58000000002,172010.86000000002
2026,4,APR,2026-04-15,Slovakia,State (FIR),SFR,175856,174982.82,167988.30000000002
2026,4,APR,2026-04-15,Slovenia,State (FIR),CPF,145045,144933.87,142931.05000000002
2026,4,APR,2026-04-15,Slovenia,State (FIR),FTFM,145521,145378.13,142846.86000000002
2026,4,APR,2026-04-15,Slovenia,State (FIR),SFR,143049,142941.66,140454.25
2026,4,APR,2026-04-15,Spain,State (FIR),CPF,3154943,3113845.12,3059905.5
2026,4,APR,2026-04-15,Spain,State (FIR),FTFM,3156211,3082787.57,3018549.96
2026,4,APR,2026-04-15,Spain,State (FIR),SFR,3103885,3033915.03,2971064.51
2026,4,APR,2026-04-15,Spain (Canarias),State (FIR),CPF,348144,346329.5,341688.12
2026,4,APR,2026-04-15,Spain (Canarias),State (FIR),FTFM,333763,328297.43,321589.73
2026,4,APR,2026-04-15,Spain (Canarias),State (FIR),SFR,309257,304209.5,297569.46
2026,4,APR,2026-04-15,Spain (Continental),State (FIR),CPF,2806799,2767515.63,2718217.38
2026,4,APR,2026-04-15,Spain (Continental),State (FIR),FTFM,2822448,2754490.14,2696960.23
2026,4,APR,2026-04-15,Spain (Continental),State (FIR),SFR,2794628,2729705.5300000003,2673495.06
2026,4,APR,2026-04-15,Sweden,State (FIR),CPF,514817,513463.72000000003,507296.64
2026,4,APR,2026-04-15,Sweden,State (FIR),FTFM,522904,518129.02,509404.56
2026,4,APR,2026-04-15,Sweden,State (FIR),SFR,510365,506555.92,498315.47000000003
2026,4,APR,2026-04-15,Switzerland,State (FIR),CPF,333073,330226.4,319388.64
2026,4,APR,2026-04-15,Switzerland,State (FIR),FTFM,351702,344272.65,329500.56
2026,4,APR,2026-04-15,Switzerland,State (FIR),SFR,351424,344758.4,330661.27
2026,4,APR,2026-04-15,Türkiye,State (FIR),CPF,2111708,2067452.38,2004363.93
2026,4,APR,2026-04-15,Türkiye,State (FIR),FTFM,2259717,2128133.41,2047599.09
2026,4,APR,2026-04-15,Türkiye,State (FIR),SFR,2171834,2053932.06,1979964.08
2026,4,APR,2026-04-15,UK (Continental),State (FIR),CPF,1957050,1925806.98,1883350.06
2026,4,APR,2026-04-15,UK (Continental),State (FIR),FTFM,1927747,1874061.97,1821295.99
2026,4,APR,2026-04-15,UK (Continental),State (FIR),SFR,1838205,1792365.4,1742578.7000000002
2026,4,APR,2026-04-15,UK-Ireland FAB,FAB (FIR),CPF,2320537,2284788.84,2241174.32
2026,4,APR,2026-04-15,UK-Ireland FAB,FAB (FIR),FTFM,2247612,2187629.2,2134202.39
2026,4,APR,2026-04-15,UK-Ireland FAB,FAB (FIR),SFR,2104464,2053342.67,2003207.39
2026,4,APR,2026-04-16,Albania,State (FIR),CPF,134052,133772.29,131142.31
2026,4,APR,2026-04-16,Albania,State (FIR),FTFM,136635,136067.65,132248.25
2026,4,APR,2026-04-16,Albania,State (FIR),SFR,126459,126018.69,122467.92
2026,4,APR,2026-04-16,Armenia,State (FIR),CPF,78858,78746.83,74397.19
2026,4,APR,2026-04-16,Armenia,State (FIR),FTFM,77401,77333.3,72712.02
2026,4,APR,2026-04-16,Armenia,State (FIR),SFR,85156,85171.74,80731.44
2026,4,APR,2026-04-16,Austria,State (FIR),CPF,695210,693859.09,681154.51
2026,4,APR,2026-04-16,Austria,State (FIR),FTFM,701124,698264.68,681216.23
2026,4,APR,2026-04-16,Austria,State (FIR),SFR,686417,684020.6900000001,667770.13
2026,4,APR,2026-04-16,BLUE MED FAB,FAB (FIR),CPF,4095242,4055997.21,3982514.91
2026,4,APR,2026-04-16,BLUE MED FAB,FAB (FIR),FTFM,4131881,4062008.08,3972288.8
2026,4,APR,2026-04-16,BLUE MED FAB,FAB (FIR),SFR,4057656,3994088.02,3912107.16
2026,4,APR,2026-04-16,Baltic FAB,FAB (FIR),CPF,785514,778391.64,746437.18
2026,4,APR,2026-04-16,Baltic FAB,FAB (FIR),FTFM,799161,784013.23,744511.89
2026,4,APR,2026-04-16,Baltic FAB,FAB (FIR),SFR,776105,762304.98,725696.06
2026,4,APR,2026-04-16,Belgium,State (FIR),CPF,396402,393947.89,381303.03
2026,4,APR,2026-04-16,Belgium,State (FIR),FTFM,424570,416485.09,396408.14
2026,4,APR,2026-04-16,Belgium,State (FIR),SFR,418624,411181.63,391752.47000000003
2026,4,APR,2026-04-16,Bosnia and Herzegovina,State (FIR),CPF,300011,299824.2,296676.77
2026,4,APR,2026-04-16,Bosnia and Herzegovina,State (FIR),FTFM,309931,309262.77,305177.26
2026,4,APR,2026-04-16,Bosnia and Herzegovina,State (FIR),SFR,302499,301981.82,298077.39
2026,4,APR,2026-04-16,Bulgaria,State (FIR),CPF,612200,610336.04,588224.13
2026,4,APR,2026-04-16,Bulgaria,State (FIR),FTFM,606182,603421.71,580068.03
2026,4,APR,2026-04-16,Bulgaria,State (FIR),SFR,581743,579197.2000000001,558108.61
2026,4,APR,2026-04-16,Croatia,State (FIR),CPF,571142,570150.4400000001,563047.33
2026,4,APR,2026-04-16,Croatia,State (FIR),FTFM,571907,570180.39,561106.46
2026,4,APR,2026-04-16,Croatia,State (FIR),SFR,553718,552253.83,543410.61
2026,4,APR,2026-04-16,Cyprus,State (FIR),CPF,325174,323000.39,309299.09
2026,4,APR,2026-04-16,Cyprus,State (FIR),FTFM,327746,322662.62,308332.06
2026,4,APR,2026-04-16,Cyprus,State (FIR),SFR,300305,296121.54,285087.39
2026,4,APR,2026-04-16,Czech Republic,State (FIR),CPF,419745,418420.85000000003,408591.78
2026,4,APR,2026-04-16,Czech Republic,State (FIR),FTFM,420463,417715.79000000004,404419.87
2026,4,APR,2026-04-16,Czech Republic,State (FIR),SFR,404885,402341.5,390307.08
2026,4,APR,2026-04-16,DANUBE FAB,FAB (FIR),CPF,1414865,1407553.97,1356975.97
2026,4,APR,2026-04-16,DANUBE FAB,FAB (FIR),FTFM,1407381,1398960.32,1345547.26
2026,4,APR,2026-04-16,DANUBE FAB,FAB (FIR),SFR,1351965,1343625.26,1294662.48
2026,4,APR,2026-04-16,DK-SE FAB,FAB (FIR),CPF,813743,811336.05,801010.25
2026,4,APR,2026-04-16,DK-SE FAB,FAB (FIR),FTFM,822562,816317.39,801726.75
